text,y
아내분 너무 미인이시네요. 동반출연 한번 해주세요. 너무 재미있게 봤어요.,2
면 돌릴때 자막도 같이 돌아가는거 보고 실없이 웃음ㅋㅋ,2
망작도 이런 망작이 읍던데,2
하도 인성문제있어 이러길래 뭔가하고 보니까 정주행함,2
웹툰이 넘사이긴 하지만 그래도 이정도 퀄리티면 잘 만든것 같네요,2
인성 문제있어? 라는 말이 궁금해서 보러옴 ㅋㅋ,2
프로필사진 바꿔야겠어요 ㅋ 대단하시네요,2
독끼..나이는.어리지만 멋지네..,2
힘내세요!!원걸 백년만년갈것도 아니고 응원합니다.악플러들...그냥술한잔하고 잠이나자라,2
다른 범죄 도박 마약등 그런건 안막냐 정부야?,2
의혹이 있으면 밝혀야한다 막는게 더 의심스럽다,2
와 대박이다 심지어 04년생이래완전 까마득^^,2
댓글에 전처 딸 얘기가 많아서 악플 그만 하라한건데...송윤아님 편하게좀 두세요. 아니라는데 자꾸 그러시지 마세요. 좀자식 낳고 잘사는데...,2
저는 휘핑크림(생크림)이랑 우유랑 섞어서 흐흐. 그럼 더 진하구 깊은 맛이 나용 . 파마산이랑 양송이는 안넣어봤는데 시도해봐야겠어요,2
훈훈하네요..사람이 참 좋네요,2
한지민과 지성의 추억 회상씬을 보면..결혼하고 삶이 빡빡해지니 익숙함에 길들여져 소중함을 잃어버리게 되는게 공감됨 계속 ost 노래가 떠오르네 달빛아래서 춤추던밤~별들도 우릴 비추던 날~,2
존경은 무슨 ㅋㅋ존경을 거기다 왜붙여 왜 이민정도 존경한다하지 왜??? 똑같은데 뭐가다른데.,2
엄마가 예뻐서 아가들도 예뻐요,2
그냥 단순히 기안이 싫은거 아니야. 기회만 노리다 이거다 싶어 국민 청원 등등 이날리 치는거 아니냐고..싫으느면 안보면 그만이지.. 너무하네 쯧쯧 영화 드라마등등 더한거도 많은데 그냥 기안이 싫은거지? 그치?,2
전국민 독감접종이나 해주세요,2
빅뱅 몬스타엑스 방탄소년단은 엑소를 본받아야할듯... 바른 생활 아이돌의 정석...,2
누군지 나만 모르나ㅜ,2
셀트리온 항체치료제 대박,2
놀란 감독님영화좀 쉽게 만듭시다,2
일어난일은 이미 일어난일이다,2
순간 지디인줄 ^^;;;;,2
세자빈 너무 아름다우세요...,2
아내 얼굴에서 박형식이 보이는디,2
여성이 정신을 잃어 동의한적 없는데 섹스한거면 그게 강간인데..? 사과받고싶어 만났다가 두번째 강간 당한 사람 적지않은데 그게 왜 문제인지도 모르겠음.,2
제발 부탁요연예인여려분악플러들 신경쓰지들 말고사세요들,2
일반인 기준으로 보면 직업잃고 2억주고 2년깜방 생활하러 간거니 작은 처벌이 아닌것 같은데??,2
재밌습니다 혼자봤는디도 지루하지읂도 재미있어ㅛ음,2
이 노래 들으니깐 옛날 생각나네요 제가 초1때 엄마 몰래 이벤트를 하려고 누나랑 거울보면서 조용히 연습했었는데 그때 수줍어서 못한게 속상하네요 7년이 지난 지금 어머니는 6년전 돌아가셨고 정말후회 되네요 더 불러드릴껄 정말 후회되네요 시간을 되돌리고싶네요,2
난 그래도 외제차 사란다. 국산차 품질을 믿을수 없다.,2
옛날에 원빈 닮은꼴로도 불렸엇던 기억이 있음.. 연기 굉장히 잘했는데 갑자기 사라져서 궁금했는데.. 듣던중 반가운 소식입니다.!,2
인버전 적용된 액션씬들은 아직도 기억남 진짜 또보고싶음,2
현대차 없었으면 우리도 오토바이 끌고다녀야될수도있었다.,2
3D 캐릭터의 움직임이 조금 어색하다 느껴지고 잔인한 장면도 꽤나 나와서 조금 역하다 느꼈어요 영화 자체가.. 그래도 볼만은 해요 신박한 내용입니다,2
솔직히 시집잘갔잖아부럽긴하지,2
홧팅~잔나비~!!오늘 공연도 무사히~!!,2
여자분들!!! 솔직히 이던이 친오빠였으면 좋겠죠?,2
애기랑 꼭 나와주세요. 나~중에요^^,2
근데 인터넷에서만 욕하지 ㅡ 지금 싸이콘서트 매진임 ㅋㅋ나도 가고싶음 ㅋㅋ,2
12월이나 1월이더 결혼성수기지 5월은 여름이라 비수기에속한다,2
신났구만 다들,2
어디에서 웃음 포인트가 있는지 모르겠음..지루했다..,2
갠적으로 희성이랑 연결됐음 좋겠다,2
장도연 고정되면 대상받을듯,2
"노라조 ""형""이란 노래로 힘들 때 위로를 받곤 했습니다. 앞으로도 노라조라는 이름으로 여러 사람에게 즐거움과 위안을 주시면 감사하겠습니다.	1",2
축하해줘서 고맙다 일본도 코로나 확대되는걸 축하하고 더욱더 늘어나길 바란다 ㅋ,2
박한별이 뭔 죄냐~ 저런 인간인 지 몰랐겠지..알았으면 결혼 했겠니?,2
근데 5살도 유모차 씀?? 애가 15년 초 출생인걸로 아는데.. 5살이면 유모차탈나이는 지나지 않았나,2
아니 신성록 섭외하려고 친구한테 주저리주저리 하는거 개웃기네ㅋㅋ 아무말 대잔치야 뭐얔ㅋㅋ,2
재민이인거 같네요,2
호감2에 비호감2 이젠 딱 좋아,2
황금빛보다 훨재밌는데..,2
표절 선동하는 사람들 명예훼손입니다.서태지 앨범 한곡 한곡과 가사들 그리고 9장의 앨범들이표절 안했다는 증거입니다.그냥 아무렇지 않게 사실인듯 말하고 매도하는거그 뮤지션의 피땀 눈물 노력을 짓밟는거에요.,2
그럭저럭 볼만했어요. 반전도 있구요.,2
한번의 실수가 그동안의 성과를 무너뜨리는구나..... 애증의 인물임. 하지만 시간이 지나 잘 마무리하고 곧 돌아오길 희망한다.,2
스노우는 다보정돼서 나오던데,2
어색한부분이 자주보이지만 이정도면 정말 잘표현한거같고 시간가는줄 모르고봤네요,2
피해자들이 보면 얼마나 가슴아플까요 굳이 올리는건..,2
어휴 내가 다 울컥하더라 내딸이야 하는데 .. ㅠ,2
선예 그래도 리즈시절에 가창력만큼은 수준급이었죠? 태연에 비빌만 하죠?,2
강다니엘 노력한거 잘 안다. 속 시끄러운 얘기 많지만 진심 아는 사람들은 다 알고 있다. 여기서 이런저런 얘기하는 사람들 중 정말 팬인 사람이 얼마나 될까? 어차피 자기일 아니니 쉽게 말하는 것일 뿐이다,2
여자들이 지금 이때다하고 욕하는중 ㅋㅋㅋ,2
가족시트콤이아니라 가족사기극인데ㅋ 비공개해봐야 며칠쉬고 다시 공개해서 돈벌이할텐데 의미있나? 얘는 돈맛을알아버려서 절대 은퇴안하지,2
사유리 한국사람과 결혼하네 축하합니다~,2
노래 진짜 너무너무너무~~~ 좋아요~! 지금부터 정말 무한반복각입니다~^^,2
벌건 대 낮에는 손톱 쓰면서 나사박는다고 옆집 양해구하러 가면서 밤시간에는 음악 크게 틀어놓고 고기 구워먹던데. 설정 너무 과한거 아님??ㅋㅋ,2
야 조회수가 천만이상인데 대부분이 한국인이네 신기,2
애초에 컨셉이 문제다. 여주가 2명인 꼴이니 몰입이 되겠니?,2
갠적으로 너무 억지스럽고 유치해요...미안합니다..ㅠㅠ,2
무도끝나서 너무좋고~,2
톱질 나무 저런식으로 밟고 하면 끝 부분 전부 아작나는디..피스박는거 보니꺼 토크조절도 제대로...컨트롤 못하던디ㅜ섭외할때 컨샙잡으려고 조금 해본거 가지고 너무 과하게우려먹닌다는 설정이라 좀 보기 불편,2
사랑은 무죄,2
윤은혜 혹시 교회 결혼식장에 위 사진처럼 입은건 아니겠지...생각이 있으면 안그랬을거야...아니라고 해줘요...ㅠ,2
김밥집 아저씨 아줌마........... 애정표현은 집에가서 하시길 ㅡㅡ,2
아니 왜 멀쩡한 부부가 굶고 살지? 그냥 외식만 하나봄,2
이뻐요 언니,2
와 도플싱어가요제 완전 기대됨 ㅋㅋㅌㅋㅋ 거미 린 케이윌 절친들 셋이 나오다니 ㅋㅋ 게다가 박미경 바다 ㅋㅋ 너므 기대된다,2
임신해서 그런지 살이 좀 찐것 같은데 오히려 보기 좋음~~,2
그...그냥 소스사서 쓰겠습니다..,2
돈 있으면 결혼할수있다 근데,2
오달수씨가 그런일만 아니었음 ..아깝다 잼났지싶은데,2
너무 심하네 애플;;,2
그냥 결혼하지 왠 기사 헐~~~,2
다니엘 잘못한거 없어요 공룡과 힘겨운 분쟁할때당신을 행복하게 해줄 사람 만나는 거ㅡ무조건 응원합니다,2
휴가 마지막 날 술안깨서 못들어간다고 전화 하면 일주일 연장해준다..다들 써먹어라,2
김호중 님 착하네요 양아버지가 그리 모욕을 주고 구박을 해도 참고 아무말 없이 떠난걸보면~~남자답네요 착한가수에 착한 팬들 ~~,2
전혀 그립지 않습니다,2
본연의 아름다움을 잘 끌어내주시는 분 겟잇뷰티였나 거기 전문가분들 중에서 제일 메이크업 예쁘게 잘하셨음,2
이쁜데 뭐가아쉬워요..잊고 좋은사람만나요,2
삐져주세요 삐지시면 됩니다,2
그냥저냥 볼만했음 soso,2
부탁해요 엄마 Part 2인가? 고두심에 이어서 김해숙도 죽일각오?,2
통역사 귀엽더만ㅋㅋ둘이 안심심하고 잘놀던데~;;,2
여러 문제가 아니라 안재현씨 의 문제겠죠^^,2
손예진 연기는 진짜 레전드다ㅋㅋㅋ,2
포르테 디 콰트로 자동차 슈퍼카이름 아니여??,2
근데 무대 백스크린에 들어가는 문구까지 산이가 일일이 컨펌한거야?,2
둘다모름 유빈인가 하는사람은 백지영 데려가지않았나,2
진짜 예쁨,2
예전 그대로네~ 관리잘했네요,2
호랑이형 12년전 녹양동작업실앞에서 사진도찍어주시고 사인해주신거 정말감사했습니다.!,2
어쩐대~~~김 정훈 진짜 진아 조아하던것가뜨만,2
캬 큐브 먹여살린 현아를 퇴출이라니.. 초대형 FA나왔구나 모셔갈라고 경쟁 장난 아닐듯,2
이거 보다 더한 막장의 드라마도 넋놓고 보면서 무슨?,2
머...제네시스..올라프에디션?,2
진저리가 날,1
멸망함,1
저주하여,1
마구 가두거나,1
근심에 잠겨서,1
못하게,1
상태에 시들해져서,1
초라하고 가엾게,1
정신이 아득하고,1
매우 흐리멍덩하다,1
얼렁뚱땅하여,1
언짢거나 못마땅하여서,1
처참하게,1
꺼덕거리다,1
몹시 지저분하게,1
미워하고 꺼림,1
피난함,1
불쾌하다고,1
놀려 말하다,1
몹시 시들한,1
불행하거나,1
노름을 하거나,1
약해진,1
감기가,1
편하지 아니하다,1
처리하지 못하고,1
아프고 답답하게,1
허비하는,1
다친다는 뜻으로,1
마음이 허전하거나,1
불만족하다,1
몹시 상하다,1
자제력을 잃어,1
낭패스럽다,1
다툼을,1
탐내어,1
애가 자꾸 타는,1
살인자,1
너무 예민하거나,1
쩔쩔매는 모양,1
어긋남에도 불구하고,1
오래 앓다,1
업신여김,1
죄스러울,1
히들머들하다,1
쑤시듯이 아프다,1
침해당할 염려가,1
분이나,1
무정한,1
몹시 괴롭고,1
아주 더럽게,1
마구 죽이는,1
지치고,1
악한 짓을,1
불량배가,1
똥똥한 모양,1
천박한,1
형편없다,1
경망스럽고 방정맞은,1
근심이나 걱정,1
결딴날 듯이,1
추위,1
이리저리로 빈정거리다,1
몹시 안타깝게,1
우악스러운 모양,1
거볍게 까부는,1
천박하고 못된,1
눌러 없애다,1
잘못을 꾸짖다,1
안정감이 없다,1
숨이 차는,1
가쁘고 급하게,1
어지럽도록,1
장난이 심하고,1
그릇된 행동을,1
무섭거나 징그러울,1
조금 괴롭게,1
삭는,1
마음에 못마땅하거나,1
마땅하지 않은,1
흑흑대다,1
지루하게,1
몹시 억울하거나,1
아찔하다,1
되지 않아,1
시들어서,1
수선스럽게,1
자리자리한 느낌이,1
어설픈,1
무지근한,1
사람을 몸져눕게,1
허둥거리는,1
불행한,1
더럽고 치사하여,1
심하게 기울어지는,1
못마땅하거나,1
경망하게 행동하는,1
짓궃고 밉살스럽게,1
짓궂은 말이나,1
앓는 사람이,1
몹시 화가,1
슬픔을,1
맵짜게,1
슬픔이나,1
불평을 하며,1
싫증이 나다,1
투덜대는,1
반신불수가,1
허술한,1
숨을 가쁘고,1
억눌러,1
운치가 없다,1
살짝 속여,1
명존세,1
참견하는,1
수준이 낮은,1
물러나다,1
속이기,1
버려두어,1
어지럽고 아프며,1
아슬아슬하다,1
무서워하여,1
죄악이라고,1
분하고 억울함,1
슬프고,1
성질이 깐깐하여,1
기운이나 의욕 따위가 없이,1
야단스럽게 울기도,1
섭섭하게 여겨져,1
심하게 울렁거리는,1
걱정이나,1
끼쳐서 미안하다,1
타격을,1
지쳐 힘들다,1
쓸쓸하게,1
오그라들다,1
트집을 잡다,1
응하지 아니하고,1
뇌진탕,1
불균형,1
들볶거나 번거롭게,1
갑갑한 증상,1
부심,1
좀 불평스럽게,1
상하고,1
송구스럽거나,1
흉터,1
못하던 일,1
슬퍼지다,1
굽혀서 산다는,1
못된 짓,1
몸이 붓는,1
포기하다,1
갈강병균이,1
와해하거나,1
슬프다,1
길막,1
불평을 가지고,1
못하고 허술한,1
매우 못된,1
빚을,1
가벼운 슬픔,1
메슥메슥한,1
조바심,1
긴장하다,1
진절머리 나는,1
시답지 않게,1
까칠하게 일어선,1
흘겨보는 모양,1
독한 냄새,1
도리에 어긋남에도,1
뻔뻔스럽고,1
짜증을 내다,1
거칠고 험하게,1
반벙어리처럼,1
우려스럽다,1
아첨하다,1
불량자가,1
세력이 없는,1
헐뜯는 짓,1
비틀어지며,1
빤빤스럽게 놀기만,1
나쁜 징조의,1
행패를 부리고,1
어지럽게 일어나,1
탐내거나,1
윗사람에게 고자질함,1
행방불명,1
통하지 않고,1
송구스럽거나 부끄러워서,1
마음에 없는 말로,1
애통할,1
뜻밖의 사고가,1
짓궃게 빈정거리다,1
마음이 괴로운,1
궂게,1
지쳐서,1
위급한 증상,1
ㅗ,1
무가치하고 무의미하게,1
꽁알대다,1
잡스럽다,1
슬프고 끔찍하게,1
분수에 맞지 아니하게,1
야속하다,1
싶지 아니한,1
몹시 울렁거리는,1
정조를 지키지 아니하다,1
무섭고 두려워서,1
대충대충 일을,1
위축감,1
욕설,1
속이 매스껍고,1
기한까지 내지 못하고,1
자꾸 거슬리거나,1
설사하는,1
속이 거북하다,1
죄의 앙갚음으로,1
태업,1
분함,1
비정한,1
가쁘고,1
고분고분하지 못하고,1
간사한,1
어지러운 데가,1
꼬물거리는 모양,1
꺼리어,1
피곤하다,1
좋지 못한,1
가벼운 말이나,1
조금 우직하고,1
독,1
가엾고 불쌍함,1
울렁거리는 모양,1
구슬프고 쓸쓸한,1
싫을,1
결딴날,1
부끄러움,1
토하는 증세,1
보채는 소리를,1
되는 서러운,1
혼란에 빠진,1
못마땅하여,1
없애 버리다,1
자꾸 따끔하게,1
불평을 늘어놓다,1
목이 뻣뻣해지기도,1
억누르거나,1
저질러진 범죄,1
적당하지 아니하게,1
계속 부정하다,1
허찮은 일로,1
무의미한,1
오류,1
불쾌감이,1
경박스럽게 함부로,1
치욕적,1
거칠게 울려,1
허황한,1
상처가,1
뻔뻔스러운,1
사치스럽다,1
더럽게,1
다투거나,1
헐거워서,1
산뜻하지 아니하고,1
하찮은 일,1
경련이 일어나,1
샐쭉하다,1
쌍놈,1
부분이 다치거나,1
위조함으로써,1
불만족스레,1
병적인,1
보기에 미련하고,1
고생을 하다,1
분수를 모르고,1
싫증이나,1
마음이 텅 빈것같이,1
애를 태우다,1
빈둥빈둥하는,1
떨며 조심함,1
약탈하거나 노략질함을,1
바쁘게,1
벗어나 틀어지다,1
무섭고 끔찍한,1
노름판을 벌여,1
소용없이,1
확신이 상실된,1
마음에 들지 아니하다,1
으시시,1
인색한 사람,1
싫은 것이,1
행실이 추저분하게,1
방해가 되다,1
못할 만큼,1
역전패하다,1
허무하다,1
법률에 위반되어,1
힘을 들이고,1
맞지 아니하기도,1
찡찡대다,1
다치거나,1
피로,1
냉담하다,1
엉성한,1
거칠고 세차다,1
따르지 않고,1
신뢰할 수 없는,1
성질내다,1
아픈 경우를,1
깍아내리다,1
어수선하고 소란스러움,1
멋없이 행동하다,1
행동이 실없거나,1
착하지 않음을,1
소용이 없음을,1
능청스럽고 음흉한,1
당황하여,1
부적절하다,1
일을 무리하게,1
많이 상하다,1
가볍게 채신없이,1
병든 몸으로,1
불만이,1
더러운 도랑이라는,1
죽어서,1
지능이 부족하여,1
눈꼴사납게,1
되지 못하다,1
손해의,1
굼뜨게 행동하는,1
몹시 어수선하게,1
답답할,1
막되게,1
크게 실망함,1
어쭙잖다,1
가슴 아파함,1
저리거나 아픈,1
몹시 울렁거리다,1
멍청한 모양,1
잘 다투다,1
슬픔,1
성을 냄,1
염탐을 잘못함,1
칼빵,1
그릇되게 하는,1
분통,1
무의미하다,1
몹시 고단하여,1
너저분한,1
살이 쪄,1
깨갱대다,1
부끄러운 짓을,1
고통스럽게,1
중병이 재발하거나,1
불쾌하게,1
발작,1
기분이 나쁘거나,1
경망스럽게 내어,1
관계가 끊어지거나,1
모조리 파괴되어,1
측은스럽다,1
목이 텁텁하여,1
까불어,1
뜻대로 되지 않아,1
불충분,1
마구 떠들어,1
엉성하고 거친,1
느끼해지는 모양,1
긴박하다,1
미개하다,1
건성 기침,1
뜻하지 아니한,1
겁이 많고,1
심하게 되다,1
파괴되어,1
울컥하다,1
질투심,1
다투는 것을,1
마음이 무겁거나,1
정신이 멍하고,1
조마조마한,1
속이 빈,1
해어져서,1
해로운,1
놀라거나 어색한,1
계속 불평을,1
처절하다,1
거슬리거나 마음이,1
난처하고,1
공허한 느낌,1
^-^;,1
되는대로 지껄이다,1
미안하고 딱하다,1
오염되다,1
교만함,1
슬픈 마음으로,1
법을 무시하고,1
대담하지 못하고,1
불행하게 죽다,1
비아냥스레,1
좌욕,1
안절부절못하는,1
우기는 모양,1
경솔한 모양,1
벌레가 나오는,1
(-_-),1
달갑지 않다,1
때려서 상처를,1
무리하다,1
잔인한 형벌에,1
갑자기 게우는,1
필요 없이,1
메스꺼워,1
못생기다,1
헛된 명성,1
고르지 아니하고,1
망설이는 모양,1
떠들어,1
거두지 못한,1
펴지 못하는,1
티격태격하는 것을,1
지저분한 모양,1
토역질하다,1
남을 헐뜯음,1
마음에 근심이,1
역전패,1
꾸중을,1
애를 써서,1
태우다,1
자꾸 절다,1
궁상스러운,1
정신을 잃고,1
아주 보잘것없음,1
몹시 거북스럽게,1
기침을 심하게,1
스스로 부끄러워함,1
그대로 힘없이,1
무지근한 증상이,1
정처 없이,1
굽신거리다,1
게을러터지다,1
몹시 살기,1
그릇되게 하다,1
희떠운,1
거드럭거리다,1
몹시 참혹함을,1
신경질을 잘,1
위협하거나,1
대중없이,1
거슬려,1
몸살나다,1
무단결석,1
근심하고,1
병독이 옮아,1
잡놈,1
낡고,1
교활한 수단을,1
마음이 불편하여,1
비효율,1
자꾸 헷갈리어,1
결핍증,1
몹시 성을,1
짜증을 내며,1
노숙자,1
하찮은 일로,1
곰팡이,1
결석,1
조금 투덜거리는,1
헛디디는 모양,1
조금 떠들썩하게,1
싫증 남으로,1
겁을 내거나,1
게걸스럽게,1
격한 감정이,1
저하시키다,1
을러대고,1
국내의 반란,1
허황되게 행동하다,1
어색하거나 거북하거나,1
참견하는 모양,1
품행이 천박하고,1
멋없이,1
무안하고 부끄럽다,1
게으르다,1
두렵거나 싫어서,1
가엾게 여기다,1
참혹함을 느끼어,1
냉랭하며,1
문란하여진 법도,1
버럭대다,1
빼앗으려고 벼르다,1
시시하거나,1
치료가 잘못되었을,1
불량한 무리들이,1
우습고 싱거운,1
옳지 않다,1
허풍을 치다,1
앙갚음할 마음을,1
함부로 들추어,1
딱한,1
거북하고 불편한,1
망신,1
몹시 씁쓰레하게,1
소홀히,1
가탈스럽다,1
아리고,1
좀 고까워하는,1
거친,1
기집년,1
죽는다는 뜻으로,1
없어짐,1
그르치다,1
수치플,1
참거나,1
기운이 막히다,1
기를 꺾음,1
어려운 처지에,1
캄캄한,1
마음을 졸이는,1
험상궂게,1
호흡 곤란,1
야필패,1
뒤틀리어서,1
거칠면서 가쁘고,1
원한을 품고,1
음식이 체하여,1
기절하다,1
겁이 나거나,1
구토를,1
마음에 들지 아니하여,1
생긴 병증으로,1
같잖은,1
무거운 분위기나,1
비딱하다,1
조금 방해가,1
고집스레,1
것이 거북하거나,1
깎아내리기 잘하다,1
못한 상태이다,1
잉여,1
모호하다,1
설친,1
말다툼하다,1
^-^;;,1
몸이 약하여서,1
히살스럽다,1
병에서,1
군살이 처지도록,1
허섭쓰레기,1
진물 따위가,1
멸여하다,1
부끄러운,1
거추장스럽게 걸리거나,1
못하고 몸져눕는,1
중얼거리는,1
빈둥빈둥,1
놀림을,1
심각성,1
거칠게 말함,1
자꾸 건성으로,1
물리거나 지루해져서,1
근심하며,1
장난삼아 하는,1
느릿느릿,1
양보하지 않고,1
성나다,1
애타는,1
서러움,1
분명하지 못하여,1
속이 끓는,1
어긋나는 데가,1
실수,1
추워서 갑자기,1
비리를,1
들지 아니하여,1
배우지 못한,1
움츠러들거나,1
답답하고 분함,1
원통하고 슬픔이,1
똥똥한,1
희롱해롱하다,1
점잖지 못한,1
잘못을 꾸짖음,1
좀 안타깝거나,1
신중하지 못하고,1
흠이나 결점,1
부작용이,1
못마땅한 것이,1
꺼림칙해 보일,1
비웃거나 언짢거나,1
걱정하는 게,1
깨침이 늦고,1
격식을 갖추지 않고,1
멋없다,1
헛된,1
맥이 풀리다,1
가난하고,1
곯은,1
굴욕,1
사나운 사람,1
의심하는 마음이,1
천박하다,1
급작스럽게 화를,1
요란스럽게 닦달하거나,1
맥이 풀려,1
고집이 있는,1
부정하는 모양을,1
원망하듯,1
괴로운 느낌,1
몹시 암상스럽게,1
홀로,1
범죄를 저지른,1
희망이 없는,1
서운한,1
벗어나지 못하다,1
하찮은 일에도,1
안심찮다,1
남을 굴복시킴,1
힘든 과정임을,1
시끄럽고 부산하게,1
아파,1
못 견디게,1
어둡거나 험하여,1
잘못 생각하다,1
망할,1
두려운,1
나빠지게 하다,1
아깝게,1
우습다,1
부정을,1
어지럽게,1
자꾸 망설이는,1
쓰지 아니함,1
물어뜯거나,1
불안한 증상,1
끼치도록 무섭고,1
우스꽝스럽다,1
외설스러운,1
착한 체함을,1
눈물을 흘리며,1
되는대로 팽개치다,1
놀림받다,1
두려움을 주는,1
사이가 어그러지고,1
다친 데나,1
통원하다,1
고통을 당하여,1
병이 남,1
속이 깊지 못하고,1
고름,1
염증이 생겨,1
울꺽대다,1
쓸모가 없다,1
간섭하거나,1
작붕,1
어색하거나,1
자꾸 비굴하게,1
답답하고,1
섭섭하거나 불만스럽게,1
사형에 처함,1
미개한,1
쇠잔하여,1
불법으로 쳐들어가거나,1
무안하고,1
굼뜨게 행동하다,1
어긋나 나쁘다,1
힘없이 주저앉는,1
섭섭한 느낌이,1
토달거리다,1
발컨,1
못 쓰게,1
미루다,1
자꾸 쓰러질,1
어려운 처지나,1
튼튼하지 못하다,1
ㅉㅉ,1
못하여 당하다,1
버릇없이 행동하는,1
메스꺼움,1
못난이,1
고통이나 어려운,1
도리가 없이,1
조마조마하여,1
원한을 사다,1
어려운 상태이다,1
어리석은 사람이라는,1
회복하기 어려운,1
크게 움츠러드는,1
짜증이 나거나,1
억지로,1
비추천,1
불결한,1
서투르거나,1
모멸감,1
잘못에,1
쓸쓸히 자는,1
출혈하기 쉬운,1
막연하다,1
매우 성기게,1
정신질환,1
잘못하거나,1
진물이 많이 나오면서,1
상스럽다,1
욕하다,1
앙칼지게,1
혐오스럽다,1
박할하다,1
빼앗기고,1
몹시 아픈,1
시무룩하다,1
피로를 느끼고,1
허세를,1
서투른 걸음으로,1
잘못된,1
남을 못살게,1
멍청이,1
언짢은 기색이,1
멀건 모양,1
무너짐,1
처벌을,1
여겨져 언짢은,1
죄악관영,1
추워서,1
자연스럽지 못하게,1
피해,1
두려운 인물이,1
부담스러운,1
끊어 버림을,1
흐트러져 있는,1
상해서,1
탈진,1
잇따라 힘없이,1
분명하지 않은,1
몹시 싸늘한,1
망설여지며,1
남을 낮추어 보듯이,1
논리가 없이,1
심하게 구박하거나,1
못마땅하다,1
업신여기거나,1
힘에 눌려,1
억울함,1
제멋대로 날아가다,1
음침한,1
아니하고 조마조마함,1
가리지 못하다,1
자빠지는 모양,1
매우 흐리멍덩한,1
목이 잠기는,1
힘이 없어서,1
눈을 멋없이,1
차가움을,1
심술궂은 행동을,1
탄식할 만하게,1
어렵거나 부끄럽다,1
아름답지 못하고,1
소란해지거나,1
가량맞고,1
정조를 빼앗겨,1
거북하거나 괴롭다,1
화내다,1
매우 경망스럽게,1
험한 행동을,1
산뜻하지 못하고,1
매우 소스라치게,1
배우지 못하여,1
불합격한 불량품,1
삐딱대다,1
실제보다 낮추어,1
마음에 차지 않거나,1
술렁거리어 뒤숭숭하다,1
마음이 아픈,1
아주 고통스럽거나,1
매우 못마땅해하면서,1
촌스러운,1
껄끄럽게 뜨끔거리는,1
당하다,1
씁쓰레,1
움츠리다,1
쉽게 바스러질,1
당하거나 배척되다,1
의아하다,1
고르지 못한,1
요란하게,1
몹시 우물쭈물하는,1
달갑잖다,1
일을 잘못하여,1
험상궃은,1
과로 따위가,1
저급한,1
몹시 더운,1
미워함을,1
헛되이,1
미련하고,1
고작,1
발육되지 못하여,1
몹시 해지거나,1
옳지 아니하다고,1
바르지 못하다,1
담력이 약함을,1
안타깝게 여기다,1
너절한,1
자꾸 치밀어,1
지저분하고,1
약하여서,1
색에 빠져,1
찌푸리는 모양,1
찬찬하지 못하고,1
남에게 씌우려던,1
자꾸 움직이다,1
괴로울 때에,1
공허한,1
서럽게,1
초상이,1
가혹하게 착취하여,1
어려움,1
구역질나다,1
육중하고 무디다,1
뜨끔거리는 느낌이,1
멋이 없다,1
들지 아니하거나,1
칠칠하지 못하다,1
공황장애,1
시비가,1
걱정스럽거나 조바심이,1
가엾다,1
죄악관영하다,1
의혹,1
겉치레,1
질겁,1
트집 잡다,1
혼이 나는,1
몰래 사고파는,1
흐린,1
차거나 싫은,1
계속 놀리다,1
빈혈 증상,1
사정없이 몰아쳐서,1
쌓인 원한이나,1
심하게 떠는,1
떳떳하지 못하거나,1
짓밟다,1
괴이하게,1
지위가 낮아지거나,1
벌로,1
싫은 생각,1
허황하며,1
개짓하다,1
건달처럼,1
가누지 못할 정도로,1
병의 기운이,1
불충분한,1
거짓으로,1
슬픔이,1
균의 침입으로,1
흐림,1
귀찮아하도록,1
자꾸 까불다,1
단념할 수밖에,1
흉측스레,1
빈정거리며 놀리다,1
비위가 상하다,1
슬피 울부짖음,1
영양이 적고,1
우는 소리,1
따위를 아프고,1
들볶다,1
가련하게 여김,1
유들유들한,1
야위거나,1
심히 아파서,1
못하는 모양,1
한탄,1
탐하는 마음을,1
아주 심하게,1
비굴하게 행동하다,1
응어리진,1
억지스러운,1
휘우듬하게 흔들리다,1
내려오는 병이나,1
비아냥거리다,1
능글능글하다,1
당차지 못하고,1
헐어지거나,1
고통이나 시달림으로,1
기운이 꺾임,1
몹시 얼떨떨하다,1
심술이나 안타깝게,1
탈영,1
함부로 때리는,1
욕심스럽다,1
애가 탐,1
얼떨떨하여,1
이루지 못하다,1
마음에 못마땅할,1
망설이며,1
성을 내는,1
어려운 지경에서,1
몹시 여윈,1
부산하게 떠들다,1
곪느라고 쑤시다,1
감병,1
황천길,1
거듭 죄를,1
현피,1
끔살,1
불평조의 군소리를,1
목숨이 거의 다 된 생태,1
지쳐 있음을,1
떠넘기려고 하다,1
덜렁거리며 돌아다니는,1
속이기 위하여,1
거만을 떠는,1
비난하는 사람,1
어리벙벙하여,1
비뚤어져 있는,1
주눅 들게,1
심술궂고,1
감금하여,1
아슬아슬하고,1
몸살,1
응석을 부리며,1
슬퍼서,1
노여운,1
근심이나 걱정이,1
나쁜 일,1
비좁아,1
성급하게,1
조마조마한 느낌,1
터무니없는 고집을,1
좀스럽게 굴다,1
악하고 모짊,1
배신하여,1
조금 거만스럽게,1
서먹서먹한 모양,1
자꾸 굼뜨게,1
과로,1
섭섭하다,1
고르지 아니하게,1
-_-^,1
